Date,Close
2013-01-29,4.318000
2013-01-30,4.202000
2013-01-31,4.143000
2013-02-01,4.050000
2013-02-04,4.207000
2013-02-05,4.061000
2013-02-06,4.080000
2013-02-07,4.043000
2013-02-08,4.016000
2013-02-11,4.130000
2013-02-12,4.130000
2013-02-13,4.043000
2013-02-14,4.051000
2013-02-15,4.018000
2013-02-18,4.041000
2013-02-19,4.180000
2013-02-20,4.025000
2013-02-21,3.864000
2013-02-22,3.927000
2013-02-25,3.944000
2013-02-26,3.688000
2013-02-27,3.979000
2013-02-28,3.912000
2013-03-01,3.907000
2013-03-04,3.987000
2013-03-05,3.996000
2013-03-06,4.058000
2013-03-07,4.029000
2013-03-08,4.015000
2013-03-11,4.083000
2013-03-12,4.059000
2013-03-13,4.083000
2013-03-14,4.109000
2013-03-15,4.245000
2013-03-18,4.217000
2013-03-19,4.100000
2013-03-20,4.050000
2013-03-21,4.045000
2013-03-22,3.958000
2013-03-25,3.979000
2013-03-26,3.830000
2013-03-27,3.800000
2013-03-28,4.009000
2013-04-02,3.980000
2013-04-03,3.879000
2013-04-04,3.883000
2013-04-05,4.113000
2013-04-08,4.020000
2013-04-09,4.115000
2013-04-10,4.012000
2013-04-11,4.048000
2013-04-12,4.091000
2013-04-15,4.042000
2013-04-16,3.994000
2013-04-17,3.991000
2013-04-18,3.957000
2013-04-19,3.921000
2013-04-22,3.905000
2013-04-23,3.898000
2013-04-24,3.814000
2013-04-25,3.867000
2013-04-26,3.877000
2013-04-29,3.868000
2013-04-30,3.965000
2013-05-02,3.914000
2013-05-03,3.991000
2013-05-06,4.034000
2013-05-07,4.022000
2013-05-08,4.006000
2013-05-09,4.092000
2013-05-10,4.126000
2013-05-13,4.021000
2013-05-14,4.002000
2013-05-15,4.048000
2013-05-16,4.055000
2013-05-17,4.170000
2013-05-20,4.121000
2013-05-21,4.109000
2013-05-22,3.975000
2013-05-23,3.950000
2013-05-24,3.884000
2013-05-27,3.905000
2013-05-28,4.022000
2013-05-29,4.097000
2013-05-30,4.176000
2013-05-31,4.100000
2013-06-03,4.193000
2013-06-04,4.153000
2013-06-05,4.221000
2013-06-06,4.239000
2013-06-07,4.049000
2013-06-10,4.115000
2013-06-11,4.136000
2013-06-12,4.138000
2013-06-13,4.053000
2013-06-14,4.190000
2013-06-17,4.200000
2013-06-18,4.110000
2013-06-19,4.096000
2013-06-20,4.114000
2013-06-21,3.930000
2013-06-24,3.847000
2013-06-25,3.802000
2013-06-26,3.722000
2013-06-27,3.720000
2013-06-28,3.381000
2013-07-01,3.490000
2013-07-02,3.491000
2013-07-03,3.500000
2013-07-04,3.530000
2013-07-05,3.611000
2013-07-08,3.544000
2013-07-09,3.388000
2013-07-10,3.318000
2013-07-11,3.509000
2013-07-12,3.446000
2013-07-15,3.342000
2013-07-16,3.325000
2013-07-17,3.405000
2013-07-18,3.512000
2013-07-19,3.509000
2013-07-22,3.528000
2013-07-23,3.526000
2013-07-24,3.540000
2013-07-25,3.532000
2013-07-26,3.526000
2013-07-29,3.518000
2013-07-30,3.585000
2013-07-31,3.555000
2013-08-01,3.537000
2013-08-02,3.582000
2013-08-05,3.767000
2013-08-06,3.753000
2013-08-07,3.728000
2013-08-08,3.683000
2013-08-09,3.687000
2013-08-12,3.579000
2013-08-13,3.625000
2013-08-14,3.666000
2013-08-15,3.695000
2013-08-16,3.677000
2013-08-19,3.663000
2013-08-20,3.665000
2013-08-21,3.595000
2013-08-22,3.701000
2013-08-23,3.618000
2013-08-26,3.642000
2013-08-27,3.633000
2013-08-28,3.583000
2013-08-29,3.655000
2013-08-30,3.758000
2013-09-02,4.021000
2013-09-03,3.651000
2013-09-04,3.738000
2013-09-05,3.703000
2013-09-06,3.578000
2013-09-09,3.714000
2013-09-10,3.753000
2013-09-11,3.830000
2013-09-12,3.873000
2013-09-13,4.100000
2013-09-16,4.055000
2013-09-17,3.997000
2013-09-18,3.972000
2013-09-19,4.011000
2013-09-20,4.092000
2013-09-23,4.069000
2013-09-24,4.119000
2013-09-25,4.159000
2013-09-26,4.085000
2013-09-27,4.045000
2013-09-30,4.010000
2013-10-01,3.913000
2013-10-02,3.965000
2013-10-03,4.051000
2013-10-04,4.046000
2013-10-07,4.010000
2013-10-08,4.000000
2013-10-09,3.975000
2013-10-10,3.998000
2013-10-11,4.097000
2013-10-14,4.126000
2013-10-15,4.191000
2013-10-16,4.235000
2013-10-17,4.256000
2013-10-18,4.185000
2013-10-21,4.134000
2013-10-22,4.450000
2013-10-23,4.465000
2013-10-24,4.450000
2013-10-25,4.479000
2013-10-28,4.466000
2013-10-29,4.450000
2013-10-30,4.302000
2013-10-31,4.375000
2013-11-01,4.350000
2013-11-04,4.269000
2013-11-05,4.387000
2013-11-06,4.214000
2013-11-07,4.245000
2013-11-08,4.230000
2013-11-11,4.223000
2013-11-12,4.192000
2013-11-13,4.255000
2013-11-14,4.300000
2013-11-15,4.335000
2013-11-18,4.500000
2013-11-19,4.589000
2013-11-20,4.493000
2013-11-21,4.409000
2013-11-22,4.344000
2013-11-25,4.351000
2013-11-26,4.414000
2013-11-27,4.315000
2013-11-28,4.357000
2013-11-29,4.395000
2013-12-02,4.421000
2013-12-03,4.334000
2013-12-04,4.354000
2013-12-05,4.289000
2013-12-06,4.210000
2013-12-09,4.149000
2013-12-10,4.071000
2013-12-11,4.113000
2013-12-12,3.985000
2013-12-13,4.003000
2013-12-16,3.976000
2013-12-17,4.083000
2013-12-18,3.975000
2013-12-19,4.101000
2013-12-20,4.051000
2013-12-23,4.150000
2013-12-27,4.075000
2013-12-30,4.000000
2014-01-02,3.867000
2014-01-03,3.835000
2014-01-06,3.848000
2014-01-07,3.844000
2014-01-08,3.808000
2014-01-09,3.778000
2014-01-10,3.803000
2014-01-13,3.763000
2014-01-14,3.859000
2014-01-15,3.944000
2014-01-16,3.917000
2014-01-17,3.965000
2014-01-20,3.946000
2014-01-21,4.031000
2014-01-22,4.030000
2014-01-23,4.076000
2014-01-24,3.990000
2014-01-27,3.990000
2014-01-28,3.899000
2014-01-29,3.847000
2014-01-30,3.800000
2014-01-31,3.760000
2014-02-03,3.852000
2014-02-04,3.964000
2014-02-05,3.958000
2014-02-06,4.032000
2014-02-07,4.089000
2014-02-10,4.043000
2014-02-11,4.043000
2014-02-12,4.350000
2014-02-13,4.324000
2014-02-14,4.392000
2014-02-17,4.413000
2014-02-18,4.434000
2014-02-19,4.419000
2014-02-20,4.402000
2014-02-21,4.388000
2014-02-24,4.420000
2014-02-25,4.420000
2014-02-26,4.396000
2014-02-27,4.281000
2014-02-28,4.303000
2014-03-03,4.362000
2014-03-04,4.230000
2014-03-05,4.312000
2014-03-06,4.343000
2014-03-07,4.235000
2014-03-10,4.402000
2014-03-11,4.410000
2014-03-12,4.405000
2014-03-13,4.377000
2014-03-14,4.413000
2014-03-17,4.330000
2014-03-18,4.370000
2014-03-19,4.406000
2014-03-20,4.356000
2014-03-21,4.409000
2014-03-24,4.369000
2014-03-25,4.349000
2014-03-26,4.502000
2014-03-27,4.557000
2014-03-28,4.650000
2014-03-31,4.565000
2014-04-01,4.506000
2014-04-02,4.591000
2014-04-03,4.657000
2014-04-04,4.725000
2014-04-07,4.749000
2014-04-08,4.600000
2014-04-09,4.651000
2014-04-10,4.595000
2014-04-11,4.591000
2014-04-14,4.500000
2014-04-15,4.529000
2014-04-16,4.535000
2014-04-17,4.712000
2014-04-22,4.902000
2014-04-23,4.800000
2014-04-24,4.598000
2014-04-25,4.732000
2014-04-28,5.001000
2014-04-29,4.726000
2014-04-30,4.750000
2014-05-02,4.821000
2014-05-05,4.825000
2014-05-06,4.810000
2014-05-07,4.676000
2014-05-08,4.537000
2014-05-09,4.645000
2014-05-12,4.654000
2014-05-13,4.700000
2014-05-14,4.822000
2014-05-15,4.940000
2014-05-16,4.734000
2014-05-19,4.825000
2014-05-20,4.979000
2014-05-21,5.001000
2014-05-22,5.056000
2014-05-23,5.134000
2014-05-26,5.003000
2014-05-27,4.861000
2014-05-28,4.942000
2014-05-29,4.978000
2014-05-30,5.032000
2014-06-02,4.909000
2014-06-03,5.067000
2014-06-04,4.988000
2014-06-05,4.953000
2014-06-06,4.923000
2014-06-09,4.904000
2014-06-10,5.120000
2014-06-11,5.249000
2014-06-12,4.937000
2014-06-13,4.925000
2014-06-16,5.031000
2014-06-17,5.404000
2014-06-18,5.577000
2014-06-19,5.450000
2014-06-20,5.178000
2014-06-23,5.096000
2014-06-24,5.039000
2014-06-25,5.082000
2014-06-26,5.006000
2014-06-27,5.050000
2014-06-30,5.077000
2014-07-01,5.048000
2014-07-02,5.078000
2014-07-03,4.850000
2014-07-04,4.705000
2014-07-07,4.737000
2014-07-08,4.805000
2014-07-09,4.815000
2014-07-10,4.780000
2014-07-11,4.900000
2014-07-14,4.774000
2014-07-15,4.862000
2014-07-16,4.864000
2014-07-17,4.867000
2014-07-18,4.812000
2014-07-21,4.770000
2014-07-24,4.948000
2014-07-28,4.931000
2014-08-11,4.827000
2014-08-12,4.939000
2014-08-14,5.002000
2014-08-18,5.049000
2014-08-20,5.174000
2014-08-21,5.167000
2014-08-22,5.197000
2014-08-27,5.126000
2014-08-28,5.002000
2014-09-01,5.335000
2014-09-08,5.172000
2014-09-09,5.153000
2014-09-10,5.036000
2014-09-15,5.017000
2014-09-18,5.015000
2014-09-19,5.062000
2014-09-26,4.906000
2014-10-01,4.840000
2014-10-10,4.787000
2014-10-13,4.775000
2014-10-15,4.864000
2014-10-17,4.814000
2014-10-20,4.865000
2014-10-21,4.869000
2014-10-23,4.861000
2014-10-24,4.936000
2014-10-27,5.173000
2014-10-28,5.086000
2014-10-29,5.080000
2014-10-31,4.940000
2014-11-03,5.304000
2014-11-05,5.072000
2014-11-06,4.985000
2014-11-07,5.005000
2014-11-10,5.020000
2014-11-11,5.050000
2014-11-12,5.050000
2014-11-14,4.756000
2014-11-17,4.720000
2014-11-20,4.743000
2014-11-21,4.850000
2014-11-24,4.732000
2014-12-10,4.650000
2014-12-11,4.500000
2014-12-12,4.564000
2014-12-29,4.195000
2015-01-02,4.583000
2015-01-05,4.336000
2015-01-06,4.270000
2015-01-07,4.241000
2015-01-08,4.318000
2015-01-09,4.330000
2015-01-12,4.369000
2015-01-13,4.330000
2015-01-14,4.505000
2015-01-15,4.520000
2015-01-16,4.450000
2015-01-19,4.450000
2015-01-20,4.539000
2015-01-21,4.218000
2015-01-22,4.310000
2015-01-23,4.422000
2015-01-26,4.550000
2015-01-27,4.550000
2015-01-28,4.320000
2015-01-29,4.327000
2015-01-30,4.400000
2015-02-02,4.498000
2015-02-03,4.451000
2015-02-04,4.548000
2015-02-05,4.471000
2015-02-06,4.600000
2015-02-09,4.600000
2015-02-10,4.600000
2015-02-11,4.600000
2015-02-12,4.600000
2015-02-13,4.498000
2015-02-16,4.480000
2015-02-17,4.600000
2015-02-18,4.600000
2015-02-19,4.700000
2015-02-20,4.700000
2015-02-23,4.980000
2015-02-24,4.700000
2015-02-25,4.700000
2015-02-26,4.700000
2015-02-27,4.980000
2015-03-02,5.204000
2015-03-03,4.737000
2015-03-04,4.700000
2015-03-05,4.700000
2015-03-06,4.978000
2015-03-09,4.700000
2015-03-10,4.711000
2015-03-11,4.700000
2015-03-12,4.700000
2015-03-13,4.700000
2015-03-16,4.700000
2015-03-17,4.700000
2015-03-18,4.700000
2015-03-19,4.705000
2015-03-20,4.794000
2015-03-23,4.799000
2015-03-24,4.839000
2015-03-25,4.963000
2015-03-26,4.896000
2015-03-27,4.955000
2015-03-30,5.228000
2015-03-31,4.934000
2015-04-01,4.921000
2015-04-02,4.952000
2015-04-07,4.946000
2015-04-08,4.961000
2015-04-09,4.969000
2015-04-10,4.934000
2015-04-13,4.928000
2015-04-14,4.989000
2015-04-15,4.950000
2015-04-16,5.005000
2015-04-17,5.170000
2015-04-20,5.170000
2015-04-21,5.270000
2015-04-22,5.270000
2015-04-23,5.270000
2015-04-24,5.270000
2015-04-27,5.150000
2015-04-28,5.270000
2015-04-29,5.270000
2015-04-30,5.270000
2015-05-04,4.954000
2015-05-05,5.040000
2015-05-06,5.040000
2015-05-07,4.897000
2015-05-08,5.120000
2015-05-11,4.850000
2015-05-12,4.784000
2015-05-13,4.788000
2015-05-14,4.808000
2015-05-15,4.803000
2015-05-18,4.848000
2015-05-19,4.843000
2015-05-20,4.819000
2015-05-21,4.824000
2015-05-22,4.788000
2015-05-25,4.788000
2015-05-26,5.007000
2015-05-27,4.826000
2015-05-28,4.764000
2015-05-29,4.726000
2015-06-01,4.835000
2015-06-02,4.750000
2015-06-03,4.600000
2015-06-04,4.415000
2015-06-05,4.412000
2015-06-08,4.657000
2015-06-09,4.400000
2015-06-10,4.274000
2015-06-11,4.515000
2015-06-12,4.521000
2015-06-15,4.435000
2015-06-16,4.464000
2015-06-17,4.500000
2015-06-18,4.434000
2015-06-19,4.500000
2015-06-22,4.255000
2015-06-23,4.346000
2015-06-24,4.336000
2015-06-25,4.345000
2015-06-26,4.305000
2015-06-29,4.173000
2015-06-30,4.159000
2015-07-01,4.227000
2015-07-02,4.198000
2015-07-03,4.201000
2015-07-06,4.073000
2015-07-07,4.109000
2015-07-08,3.987000
2015-07-09,3.956000
2015-07-10,3.961000
2015-07-13,4.459000
2015-07-14,4.220000
2015-07-15,4.082000
2015-07-16,4.220000
2015-07-17,4.330000
2015-07-20,4.275000
2015-07-21,4.220000
2015-07-22,4.220000
2015-07-23,4.220000
2015-07-24,4.220000
2015-07-27,4.303000
2015-07-28,4.220000
2015-07-29,4.250000
2015-07-30,4.250000
2015-07-31,4.250000
2015-08-03,4.146000
2015-08-04,4.097000
2015-08-05,4.026000
2015-08-06,3.970000
2015-08-07,4.020000
2015-08-10,3.890000
2015-08-11,3.890000
2015-08-12,3.800000
2015-08-13,3.700000
2015-08-14,3.805000
2015-08-17,3.800000
2015-08-18,3.559000
2015-08-19,3.657000
2015-08-20,3.698000
2015-08-21,3.760000
2015-08-24,3.570000
2015-08-25,3.367000
2015-08-26,3.344000
2015-08-27,3.348000
2015-08-28,3.520000
2015-08-31,3.485000
2015-09-01,3.531000
2015-09-02,3.415000
2015-09-03,3.419000
2015-09-04,3.460000
2015-09-07,3.450000
2015-09-08,3.382000
2015-09-09,3.542000
2015-09-10,3.599000
2015-09-11,3.587000
2015-09-14,3.501000
2015-09-15,3.560000
2015-09-16,3.500000
2015-09-17,3.511000
2015-09-18,3.701000
2015-09-21,3.500000
2015-09-22,3.501000
2015-09-23,3.406000
2015-09-24,3.175000
2015-09-25,3.016000
2015-09-28,3.053000
2015-09-29,3.000000
2015-09-30,3.010000
2015-10-01,3.023000
2015-10-02,3.019000
2015-10-05,3.020000
2015-10-06,3.020000
2015-10-07,3.120000
2015-10-08,3.120000
2015-10-09,3.131000
2015-10-12,3.237000
2015-10-13,3.309000
2015-10-14,3.284000
2015-10-15,3.231000
2015-10-16,3.239000
2015-10-19,3.244000
2015-10-20,3.400000
2015-10-21,3.186000
2015-10-22,3.069000
2015-10-23,3.132000
2015-10-26,3.073000
2015-10-27,3.178000
2015-10-28,3.184000
2015-10-29,3.210000
2015-10-30,3.210000
2015-11-02,3.484000
2015-11-03,3.213000
2015-11-04,3.300000
2015-11-05,3.301000
2015-11-06,3.300000
2015-11-09,3.300000
2015-11-10,3.221000
2015-11-11,3.392000
2015-11-12,3.414000
2015-11-13,3.518000
2015-11-16,3.414000
2015-11-17,3.335000
2015-11-18,3.347000
2015-11-19,3.287000
2015-11-20,3.210000
2015-11-23,3.210000
2015-11-24,3.072000
2015-11-25,2.934000
2015-11-26,2.937000
2015-11-27,3.051000
2015-11-30,3.100000
2015-12-01,3.100000
2015-12-02,3.030000
2015-12-03,3.030000
2015-12-04,2.990000
2015-12-07,2.938000
2015-12-08,2.837000
2015-12-09,2.702000
2015-12-10,2.683000
2015-12-11,2.819000
2015-12-14,2.816000
2015-12-15,2.800000
2015-12-16,2.670000
2015-12-17,2.850000
2015-12-18,2.939000
2015-12-21,2.851000
2015-12-22,2.873000
2015-12-23,2.900000
2015-12-28,3.010000
2015-12-29,2.953000
2015-12-30,3.004000
2016-01-04,2.860000
2016-01-05,2.800000
2016-01-06,2.819000
2016-01-07,2.800000
2016-01-08,2.598000
2016-01-11,2.620000
2016-01-12,2.610000
2016-01-13,2.733000
2016-01-14,2.954000
2016-01-15,2.782000
2016-01-18,2.700000
2016-01-19,2.600000
2016-01-20,2.630000
2016-01-21,2.699000
2016-01-22,2.706000
2016-01-25,2.842000
2016-01-26,2.847000
2016-01-27,2.819000
2016-01-28,2.858000
2016-01-29,2.866000
2016-02-01,2.968000
2016-02-02,2.918000
2016-02-03,2.899000
2016-02-04,2.974000
2016-02-05,3.065000
2016-02-08,3.067000
2016-02-09,2.997000
2016-02-10,2.949000
2016-02-11,2.988000
2016-02-12,2.964000
2016-02-15,3.397000
2016-02-16,3.091000
2016-02-17,2.992000
2016-02-18,3.047000
2016-02-19,2.926000
2016-02-22,3.187000
2016-02-23,2.941000
2016-02-24,2.938000
2016-02-25,2.903000
2016-02-26,2.925000
2016-02-29,2.931000
2016-03-01,2.836000
2016-03-02,2.801000
2016-03-03,2.724000
2016-03-04,2.862000
2016-03-07,2.838000
2016-03-08,2.911000
2016-03-09,2.910000
2016-03-10,2.871000
2016-03-11,2.889000
2016-03-14,2.838000
2016-03-15,2.890000
2016-03-16,2.866000
2016-03-17,2.894000
2016-03-18,3.038000
2016-03-21,3.184000
2016-03-22,3.191000
2016-03-23,3.201000
2016-03-24,3.163000
2016-03-29,3.106000
2016-03-30,3.136000
2016-03-31,3.134000
2016-04-01,3.135000
2016-04-04,3.105000
2016-04-05,3.150000
2016-04-06,3.150000
2016-04-07,2.941000
2016-04-08,2.950000
2016-04-11,2.951000
2016-04-12,2.968000
2016-04-13,2.959000
2016-04-14,3.028000
2016-04-15,3.014000
2016-04-18,2.971000
2016-04-19,2.959000
2016-04-20,2.951000
2016-04-21,3.160000
2016-04-22,2.930000
2016-04-25,2.899000
2016-04-26,2.930000
2016-04-27,2.930000
2016-04-28,2.930000
2016-04-29,2.930000
2016-05-02,2.866000
2016-05-03,2.860000
2016-05-04,2.849000
2016-05-05,2.807000
2016-05-06,2.794000
2016-05-09,2.790000
2016-05-10,2.780000
2016-05-11,2.737000
2016-05-12,2.681000
2016-05-13,2.747000
2016-05-17,2.830000
2016-05-18,2.805000
2016-05-19,2.721000
2016-05-20,2.690000
2016-05-23,2.690000
2016-05-24,2.690000
2016-05-25,2.690000
2016-05-26,2.701000
2016-05-27,2.706000
2016-05-30,2.738000
2016-05-31,2.806000
2016-06-01,2.738000
2016-06-02,2.674000
2016-06-03,2.721000
2016-06-06,2.803000
2016-06-07,2.832000
2016-06-08,2.925000
2016-06-09,3.051000
2016-06-10,2.971000
2016-06-13,2.850000
2016-06-14,2.841000
2016-06-15,2.812000
2016-06-16,2.842000
2016-06-17,2.755000
2016-06-20,3.180000
2016-06-21,2.888000
2016-06-22,2.911000
2016-06-23,2.967000
2016-06-24,2.959000
2016-06-27,2.840000
2016-06-28,2.810000
2016-06-29,2.547000
2016-06-30,2.570000
2016-07-01,2.573000
2016-07-04,2.774000
2016-07-05,2.478000
2016-07-06,2.485000
2016-07-07,2.477000
2016-07-08,2.526000
2016-07-11,2.524000
2016-07-12,2.575000
2016-07-13,2.583000
2016-07-14,2.644000
2016-07-15,2.665000
2016-07-18,2.736000
2016-07-19,2.802000
2016-07-20,2.808000
2016-07-21,2.786000
2016-07-22,2.773000
2016-07-25,2.835000
2016-07-26,2.811000
2016-07-27,2.814000
2016-07-28,2.815000
2016-07-29,2.777000
2016-08-01,2.787000
2016-08-02,2.691000
2016-08-03,2.764000
2016-08-04,2.722000
2016-08-05,2.802000
2016-08-08,2.876000
2016-08-09,2.854000
2016-08-10,2.860000
2016-08-11,2.817000
2016-08-12,2.846000
2016-08-15,2.845000
2016-08-16,2.846000
2016-08-17,2.745000
2016-08-18,2.658000
2016-08-19,2.672000
2016-08-22,2.633000
2016-08-23,2.675000
2016-08-24,2.658000
2016-08-25,2.611000
2016-08-26,2.558000
2016-08-29,2.568000
2016-08-30,2.577000
2016-08-31,2.510000
2016-09-01,2.525000
2016-09-02,2.510000
2016-09-05,2.773000
2016-09-06,2.522000
2016-09-07,2.552000
2016-09-08,2.550000
2016-09-09,2.550000
2016-09-12,2.550000
2016-09-13,2.550000
2016-09-14,2.550000
2016-09-15,2.550000
2016-09-16,2.550000
2016-09-19,2.550000
2016-09-20,2.550000
2016-09-21,2.550000
2016-09-22,2.428000
2016-09-23,2.312000
2016-09-26,2.346000
2016-09-27,2.360000
2016-09-28,2.380000
2016-09-29,2.380000
2016-09-30,2.380000
2016-10-04,2.380000
2016-10-05,2.380000
2016-10-06,2.200000
2016-10-07,2.260000
2016-10-10,2.219000
2016-10-11,2.286000
2016-10-12,2.248000
2016-10-13,2.252000
2016-10-14,2.221000
2016-10-17,2.222000
2016-10-18,2.222000
2016-10-19,2.271000
2016-10-20,2.370000
2016-10-21,2.377000
2016-10-24,2.341000
2016-10-25,2.418000
2016-10-26,2.329000
2016-10-27,2.549000
2016-10-28,2.256000
2016-10-31,2.285000
2016-11-01,2.269000
2016-11-02,2.270000
2016-11-03,2.222000
2016-11-04,2.294000
2016-11-07,2.252000
2016-11-08,2.257000
2016-11-09,2.243000
2016-11-10,2.269000
2016-11-11,2.350000
2016-11-14,2.392000
2016-11-15,2.222000
2016-11-16,2.222000
2016-11-17,2.027000
2016-11-18,2.034000
2016-11-21,2.025000
2016-11-22,2.090000
2016-11-23,2.090000
2016-11-24,2.090000
2016-11-25,2.090000
2016-11-28,2.110000
2016-11-29,2.110000
2016-11-30,2.110000
2016-12-01,2.110000
2016-12-02,2.110000
2016-12-05,2.110000
2016-12-06,1.952000
2016-12-07,2.023000
2016-12-08,2.100000
2016-12-09,2.134000
2016-12-12,2.096000
2016-12-13,2.059000
2016-12-14,2.115000
2016-12-15,2.106000
2016-12-16,2.087000
2016-12-19,2.200000
2016-12-20,2.186000
2016-12-21,2.280000
2016-12-22,2.246000
2016-12-23,2.450000
2016-12-27,2.280000
2016-12-28,2.274000
2016-12-29,2.252000
2016-12-30,2.481000
2017-01-02,2.260000
2017-01-03,2.285000
2017-01-04,2.324000
2017-01-05,2.329000
2017-01-06,2.277000
2017-01-09,2.300000
2017-01-10,2.300000
2017-01-11,2.300000
2017-01-12,2.300000
2017-01-13,2.300000
2017-01-16,2.244000
2017-01-17,2.247000
2017-01-18,2.254000
2017-01-19,2.207000
2017-01-20,2.190000
2017-01-23,2.224000
2017-01-24,2.222000
2017-01-25,2.262000
2017-01-26,2.308000
2017-01-27,2.417000
2017-01-30,2.449000
2017-01-31,2.418000
2017-02-01,2.413000
2017-02-02,2.441000
2017-02-03,2.417000
2017-02-06,2.415000
2017-02-07,2.415000
2017-02-08,2.415000
2017-02-09,2.393000
2017-02-10,2.491000
2017-02-13,2.557000
2017-02-14,2.648000
2017-02-15,2.605000
2017-02-16,2.557000
2017-02-17,2.592000
2017-02-20,2.560000
2017-02-21,2.577000
2017-02-22,2.609000
2017-02-23,2.650000
2017-02-24,2.631000
2017-02-27,2.574000
2017-02-28,2.571000
2017-03-01,2.625000
2017-03-02,2.668000
2017-03-03,2.703000
2017-03-06,2.721000
2017-03-07,2.683000
2017-03-08,2.733000
2017-03-09,2.703000
2017-03-10,2.631000
2017-03-13,2.598000
2017-03-14,2.620000
2017-03-15,2.620000
2017-03-16,2.648000
2017-03-17,2.680000
2017-03-20,2.654000
2017-03-21,2.609000
2017-03-22,2.785000
2017-03-23,2.580000
2017-03-24,2.622000
2017-03-27,2.613000
2017-03-28,2.600000
2017-03-29,2.666000
2017-03-30,2.650000
2017-03-31,2.588000
2017-04-03,2.558000
